TI203,PI215,PI216,PI218,MP-1101,PI255A,TI405,TI401,FT402,T_wbulb,SSC_gros
180.3445282,9.62890625,9.62109375,9.759765625,61.17307281,0.161315918,52.86254883,28.06396484,7138.932617,16.18359375,7.481535912
180.3140564,9.631835938,9.615234375,9.771484375,60.89241028,0.161376953,52.83813477,28.03955078,7564.42041,16.36384392,7.542184353
180.4054718,9.626953125,9.616210938,9.766601563,61.05612946,0.161193848,52.83813477,28.08837891,7434.61084,16.4210968,7.524923325
180.4054718,9.623046875,9.607421875,9.75,61.126297,0.160949707,52.93579102,28.11279297,7279.89209,16.40263367,7.488759041
180.4054718,9.650390625,9.619140625,9.756835938,61.06782532,0.161315918,52.90527344,28.19213867,7202.769043,16.68721771,7.504878044
180.4359436,9.650390625,9.62890625,9.794921875,60.99765778,0.162414551,53.03955078,28.29589844,7104.651367,16.46512985,7.487870693
180.375,9.640625,9.631835938,9.787109375,61.02104568,0.162597656,52.94799805,28.125,7212.930664,16.32235909,7.507472038
180.375,9.6328125,9.622070313,9.767578125,61.03274155,0.161315918,52.91748047,28.05786133,7177.302734,16.55482483,7.512954712
180.375,9.635742188,9.65625,9.788085938,61.2549324,0.164001465,53.2409668,28.32641602,7266.884766,15.76236248,7.488531113
180.3445282,9.640625,9.606445313,9.764648438,61.126297,0.159912109,52.74658203,27.92358398,7334.602051,15.87328529,7.510964394
180.375,9.637695313,9.625,9.772460938,61.10290909,0.162475586,52.94189453,28.11279297,7176.026855,15.05818748,7.519097805
180.4359436,9.649414063,9.595703125,9.7578125,61.07951736,0.15826416,52.52685547,27.75878906,7303.32959,15.34562397,7.519042969
180.4359436,9.63671875,9.59375,9.727539063,61.05612946,0.156799316,52.33154297,27.60009766,6890.518555,15.4511137,7.521368027
180.5578156,9.780273438,9.756835938,9.913085938,62.10861969,0.161743164,52.91137695,27.83203125,7591.804688,15.56150627,7.375943661
180.5578156,9.782226563,9.756835938,9.927734375,61.93320465,0.163635254,53.02124023,27.96630859,7056.378906,15.59251785,7.411061287
180.5273438,9.782226563,9.758789063,9.90625,61.9215126,0.164123535,53.30810547,28.28979492,7049.022461,16.41374207,7.430552959
180.4968719,9.787109375,9.756835938,9.922851563,61.89812088,0.164367676,53.41186523,28.36303711,7392.623047,16.70943642,7.42054081
180.4968719,9.776367188,9.752929688,9.91015625,61.69931793,0.166748047,53.53393555,28.44848633,7390.559082,17.43139267,7.424831867
180.4359436,9.748046875,9.802734375,9.880859375,61.55898666,0.166625977,53.61938477,28.48510742,7516.664551,17.09976768,7.465250015
180.2226563,9.620117188,9.567382813,9.72265625,60.57666397,0.164733887,53.30810547,28.44238281,7095.625488,17.10958862,7.547305584
180.2531281,9.631835938,9.561523438,9.713867188,60.56496811,0.163452148,53.2409668,28.52172852,7120.098145,16.97706985,7.574821472
180.2835999,9.633789063,9.557617188,9.725585938,60.5415802,0.163574219,53.19824219,28.58276367,7168.793457,16.69197655,7.548620224
180.2531281,9.612304688,9.544921875,9.704101563,60.60005188,0.160339355,52.78930664,28.28979492,7126.096191,16.55692673,7.571699619
180.1921844,9.615234375,9.603515625,9.73828125,61.06782532,0.158203125,52.38037109,27.80761719,7462.880371,15.66936684,7.505577087
180.4664001,9.780273438,9.752929688,9.908203125,61.9215126,0.163452148,53.14941406,28.02734375,7394.687012,16.0574913,7.383942604
180.4968719,9.776367188,9.75,9.905273438,61.86304092,0.163635254,53.23486328,28.14331055,7167.516602,16.25499344,7.421368599
180.4968719,9.772460938,9.749023438,9.907226563,61.8396492,0.164855957,53.27148438,28.2043457,7100.784668,16.44268036,7.418118477
180.4359436,9.76953125,9.744140625,9.901367188,61.9215126,0.1640625,53.25317383,28.14331055,7414.881348,16.11448669,7.413379669
180.4664001,9.774414063,9.75,9.913085938,61.96828842,0.162780762,53.14331055,28.03344727,7210.391602,16.11434746,7.38368845
180.4664001,9.77734375,9.751953125,9.913085938,61.96828842,0.162353516,52.98461914,27.91137695,7168.367676,15.86848736,7.402830601
180.4511719,8.837890625,8.806640625,9.016601563,56.86955643,0.145690918,50.98876953,27.81982422,7307.089355,16.27152634,8.007240295
180.3902283,8.83984375,8.813476563,9.017578125,56.99819565,0.144226074,50.60424805,27.60009766,7276.957031,15.79677773,8.048259735
180.4816437,8.817382813,8.787109375,9.004882813,56.99819565,0.142456055,50.36621094,27.39868164,7509.759277,14.7865839,8.056646347
180.5273438,8.784179688,8.7578125,8.970703125,56.85786438,0.139648438,50.03662109,27.01416016,7385.602051,14.25297737,8.08181572
180.5882874,8.763671875,8.735351563,8.93359375,56.92802811,0.136657715,49.54223633,26.65405273,7046.424805,13.94246101,8.074670792
180.4968719,8.768554688,8.741210938,8.951171875,56.91633606,0.138305664,49.74365234,26.83105469,7187.924805,14.38109779,8.023599625
180.4359436,8.754882813,8.7265625,8.9375,56.96311188,0.136474609,49.43847656,26.58691406,7397.987793,14.40225601,8.060602188
180.4664001,8.75390625,8.7265625,8.947265625,56.98649979,0.137023926,49.49951172,26.67236328,7436.663086,14.16151142,8.064295769
180.3445282,9.639648438,9.6640625,9.787109375,61.69931793,0.154663086,52.01416016,27.29492188,7309.177246,15.18075562,7.449965
180.4968719,9.779296875,9.755859375,9.916015625,62.03845596,0.163146973,52.98461914,27.82592773,7435.842285,16.14426422,7.413410664
180.4968719,9.7265625,9.76953125,9.866210938,61.50051498,0.165039063,53.32641602,28.32641602,7310.847168,16.79878998,7.486026287
180.3445282,9.63671875,9.647460938,9.793945313,61.09121323,0.164001465,53.38745117,28.52783203,7020.825684,17.47877693,7.518289566
180.3292999,9.637695313,9.641601563,9.783203125,61.03274155,0.165222168,53.31420898,28.45458984,7037.757324,17.37865067,7.547654152
180.3292999,9.635742188,9.546875,9.669921875,60.50649643,0.163452148,53.31420898,28.65600586,7106.369629,17.63415146,7.593914509
180.3292999,9.638671875,9.564453125,9.70703125,60.67021561,0.1640625,53.36303711,28.64379883,7194.714355,17.39003372,7.563000202
180.3902283,9.64453125,9.553710938,9.715820313,60.47141266,0.164489746,53.3996582,28.65600586,7495.115723,17.16615868,7.57831955
180.3292999,9.645507813,9.611328125,9.745117188,61.07951736,0.161010742,52.89306641,28.14941406,7034.721191,16.48326111,7.476997852
180.4207001,9.721679688,9.775390625,9.865234375,61.58237457,0.164794922,53.38134766,28.38745117,6987.275879,16.76238632,7.456451893
180.4511719,9.715820313,9.764648438,9.869140625,61.58237457,0.165039063,53.41186523,28.35083008,7192.168945,16.70732689,7.454284191
180.5121155,9.701171875,9.732421875,9.864257813,61.66423416,0.162597656,53.22875977,28.2043457,7396.75,15.78111172,7.40864706
180.5273438,9.733398438,9.783203125,9.864257813,62.01506424,0.156982422,52.27661133,27.34985352,7242.06543,13.75151634,7.404226303
180.5273438,9.783203125,9.755859375,9.930664063,62.43606186,0.155578613,52.08740234,27.0324707,6968.031738,13.4648304,7.333645821
180.5578156,9.78125,9.754882813,9.912109375,62.48283768,0.155212402,52.07519531,26.94091797,7101.214355,13.54783058,7.325921059
180.5273438,9.78515625,9.758789063,9.91015625,62.26064682,0.157592773,52.28881836,27.25219727,6976.348145,13.83949757,7.349934578
180.5273438,9.784179688,9.755859375,9.920898438,62.44775772,0.15637207,52.23999023,27.16064453,7238.271973,14.14040756,7.34185648
180.4664001,8.740234375,8.7109375,8.942382813,56.89294434,0.13458252,49.20654297,26.39160156,7321.275391,12.89274216,8.065770149
180.4054718,8.709960938,8.701171875,8.920898438,56.84616852,0.133239746,49.07226563,26.25732422,7198.955078,13.02828407,8.068163872
180.4664001,8.741210938,8.712890625,8.927734375,57.0098877,0.13482666,49.19433594,26.3671875,7268.144531,13.35273743,8.072422028
180.5578156,8.71875,8.694335938,8.915039063,56.7993927,0.134338379,49.04785156,26.30004883,7094.334961,13.54377365,8.084645271
180.5273438,8.724609375,8.694335938,8.916992188,56.81108475,0.135253906,49.24316406,26.42211914,7450.602539,13.65520287,8.045333862
180.6187439,8.728515625,8.697265625,8.931640625,56.85786438,0.133972168,49.20654297,26.35498047,7262.26416,13.46038437,8.047522545
180.5273438,8.75,8.7265625,8.930664063,56.7993927,0.137329102,49.68261719,26.47705078,6986.402344,14.12607002,8.084956169
180.5273438,9.73046875,9.7734375,9.864257813,62.26064682,0.157104492,52.15454102,26.89819336,7241.222656,14.8417635,7.333629131
180.5273438,9.780273438,9.754882813,9.901367188,62.12031555,0.162353516,53.05175781,27.58789063,7157.716797,15.61096764,7.401395798
180.4054718,9.655273438,9.650390625,9.775390625,61.21985245,0.164855957,53.42407227,28.11279297,7319.190918,17.15589714,7.494028091
180.4054718,9.651367188,9.668945313,9.795898438,61.19646072,0.16619873,53.53393555,28.22875977,7000.802246,16.56269646,7.49322319
180.2835999,9.629882813,9.57421875,9.716796875,60.62343979,0.164855957,53.35693359,28.30810547,6944.341309,17.84710312,7.585517406
180.3445282,9.592773438,9.501953125,9.62109375,60.16736221,0.165588379,53.39355469,28.55834961,7147.903809,17.35980606,7.607815742
180.3445282,9.553710938,9.465820313,9.625,60.27260971,0.160827637,52.95410156,28.50952148,7263.104492,17.25427628,7.611474037
180.3140564,9.541015625,9.459960938,9.625,60.08549881,0.161682129,53.13720703,28.47900391,7430.915527,18.18525887,7.606918812
180.3140564,9.526367188,9.446289063,9.604492188,60.17905426,0.16015625,52.92358398,28.29589844,7163.257324,16.95515442,7.607532501
180.3140564,9.6484375,9.637695313,9.784179688,61.2549324,0.163330078,53.24707031,28.29589844,6799.568359,17.27055168,7.463710785
180.3445282,9.655273438,9.67578125,9.788085938,61.20815659,0.166259766,53.61328125,28.65600586,7040.358887,17.47899246,7.488178253
180.3445282,9.627929688,9.573242188,9.704101563,60.72868729,0.164733887,53.46069336,28.6315918,6975.473145,17.27537537,7.564450741
180.3445282,9.62890625,9.553710938,9.692382813,60.62343979,0.163146973,53.22265625,28.44848633,7067.614258,17.00803375,7.54925108
180.4359436,9.642578125,9.678710938,9.782226563,61.39526749,0.158691406,52.44140625,27.79541016,7154.731445,16.86957741,7.566788673
180.4816437,9.743164063,9.719726563,9.885742188,61.86304092,0.163085938,53.16772461,28.05175781,7121.8125,15.87106991,7.447162151
180.375,8.79296875,8.765625,8.970703125,57.0098877,0.141052246,50.33569336,27.41088867,7061.134277,14.83191872,8.073239326
180.375,8.774414063,8.745117188,8.963867188,56.86955643,0.140014648,50.17089844,27.13012695,7042.525879,14.68268585,8.072782516
180.4054718,8.791992188,8.759765625,8.961914063,56.88125229,0.140380859,50.01831055,27.11181641,7073.225586,14.99550533,8.03674221
180.375,8.750976563,8.724609375,8.940429688,56.93972397,0.135742188,49.40185547,26.4465332,7180.27832,13.3079319,8.047667503
180.4359436,8.69921875,8.670898438,8.887695313,57.06835938,0.130065918,48.49243164,25.71411133,6929.824219,12.16430855,8.043904305
180.4968719,8.685546875,8.65625,8.875,56.93972397,0.129943848,48.48632813,25.68359375,7040.358887,13.25665855,8.060541153
180.4054718,8.719726563,8.69140625,8.907226563,57.08005524,0.131286621,48.49853516,25.79956055,7132.945313,12.03105068,8.02220726
180.4054718,8.712890625,8.68359375,8.880859375,56.96311188,0.130187988,48.49243164,25.72631836,6935.546387,12.46937656,8.07986927
180.4968719,8.736328125,8.708984375,8.919921875,57.0098877,0.133544922,49.04174805,26.28173828,7183.25293,13.78814602,8.068201065
180.4816437,9.763671875,9.737304688,9.884765625,62.22556305,0.15814209,52.44140625,27.39257813,7265.205078,15.0958643,7.394440651
180.4511719,9.754882813,9.793945313,9.907226563,62.19047928,0.158935547,52.6550293,27.52075195,7156.864258,14.93531418,7.388020992
180.4207001,9.756835938,9.731445313,9.8984375,61.94490051,0.16229248,52.95410156,27.91137695,7052.485352,16.0086956,7.41381979
180.3902283,9.689453125,9.7265625,9.809570313,61.02104568,0.166748047,53.72924805,28.56445313,7125.667969,17.0152874,7.460043907
180.2835999,9.646484375,9.575195313,9.7265625,60.6468277,0.166015625,53.65600586,28.8269043,7103.362793,18.28886223,7.545612812
180.2226563,9.578125,9.49609375,9.63671875,59.99194717,0.165893555,53.55834961,28.99780273,7131.233398,17.72103882,7.681828499
180.1617126,9.552734375,9.461914063,9.618164063,59.83992004,0.165527344,53.58276367,28.89404297,6972.410156,18.2842865,7.66378355
180.2531281,9.364257813,9.294921875,9.462890625,58.9979248,0.163757324,53.33251953,29.05883789,7173.474609,18.52589035,7.79288435
180.375,9.365234375,9.295898438,9.470703125,58.89267731,0.16595459,53.58276367,29.30908203,7100.35498,18.29880905,7.753313541
180.2835999,9.356445313,9.283203125,9.46484375,58.96284485,0.164611816,53.3996582,29.05273438,6950.930176,18.05992317,7.772197247
180.4359436,9.309570313,9.241210938,9.420898438,58.79912186,0.159606934,52.89916992,28.72314453,7084.434082,17.50297928,7.793348789
180.3445282,9.389648438,9.318359375,9.498046875,59.37214661,0.159729004,52.6550293,28.57666016,7306.671875,17.0013752,7.72092247
180.375,9.40625,9.333984375,9.500976563,59.41892242,0.158935547,52.72827148,28.46679688,6981.595703,17.12004471,7.717199326
180.4054718,9.490234375,9.418945313,9.590820313,59.94516754,0.160522461,52.84423828,28.42407227,7220.964844,17.00432014,7.599698067
180.2531281,9.606445313,9.524414063,9.666015625,60.45972061,0.160705566,52.91748047,28.31420898,6984.654785,16.43787575,7.573879242
180.4664001,9.66796875,9.6875,9.83203125,61.57068253,0.161499023,53.03344727,28.08227539,6719.658203,16.11941528,7.409013748
180.3292999,8.821289063,8.78515625,8.993164063,56.83447266,0.144714355,50.81176758,27.64892578,7189.622559,15.50866127,8.036689758
180.3292999,8.784179688,8.754882813,8.994140625,56.81108475,0.141723633,50.28076172,27.23999023,7205.311035,14.98469543,8.058207512
180.2988281,8.77734375,8.748046875,8.958984375,56.7993927,0.141113281,50.06103516,27.10571289,7273.181641,14.74437618,8.097251892
180.3292999,8.787109375,8.751953125,8.986328125,56.74092102,0.143310547,50.31738281,27.38037109,6998.62207,15.514925,8.103710175
180.4054718,8.768554688,8.739257813,8.948242188,56.63566971,0.141967773,50.21972656,27.20336914,6956.635254,14.84339905,8.064455986
180.2835999,8.756835938,8.728515625,8.948242188,56.81108475,0.138671875,49.81689453,26.91040039,7058.973145,14.28068924,8.041581154
180.2835999,8.751953125,8.721679688,8.935546875,56.68244934,0.139831543,50,26.94091797,6958.828613,14.42297745,8.077610016
180.4359436,8.841796875,8.813476563,9.047851563,57.22038651,0.139892578,49.96337891,26.86157227,7055.946289,14.58954048,7.977045536
180.4968719,9.779296875,9.751953125,9.90625,62.15539932,0.157409668,52.33764648,27.22167969,6850.097168,14.69882965,7.370035172
180.4664001,9.510742188,9.439453125,9.60546875,60.48310852,0.153808594,52.43530273,27.38037109,7213.776855,14.88844872,7.508413315
180.4968719,9.791015625,9.767578125,9.932617188,61.87473297,0.164794922,53.44238281,28.23486328,7199.378906,16.32245064,7.404649734
180.4664001,9.7890625,9.76171875,9.928710938,61.81626129,0.166931152,53.64379883,28.60107422,7245.014648,17.44111824,7.403882027
180.375,9.673828125,9.643554688,9.79296875,61.07951736,0.16418457,53.4362793,28.61938477,7164.961426,17.0730896,7.506754398
180.375,9.65625,9.56640625,9.73046875,60.61174393,0.164916992,53.57055664,28.88793945,7228.568359,18.17131805,7.545694351
180.2531281,9.587890625,9.500976563,9.654296875,60.0621109,0.165771484,53.64379883,29.07714844,7416.938965,18.20499039,7.597390652
180.2531281,9.555664063,9.467773438,9.642578125,60.08549881,0.163818359,53.30810547,28.77807617,7119.241211,18.44179535,7.605799198
180.3140564,9.5625,9.473632813,9.62890625,59.96855545,0.165710449,53.64379883,29.08935547,6919.687988,17.49726868,7.619743347
180.3140564,9.547851563,9.458984375,9.623046875,59.93347549,0.164978027,53.4362793,28.99169922,7050.321289,18.01265335,7.647590637
180.375,9.526367188,9.447265625,9.619140625,59.82822418,0.165039063,53.50341797,29.04663086,7078.400879,17.85762978,7.617697716
180.2835999,9.563476563,9.473632813,9.624023438,60.15566635,0.16418457,53.45458984,28.90625,7266.464844,17.55817413,7.58727026
180.3140564,9.564453125,9.474609375,9.614257813,60.17905426,0.162719727,53.21044922,28.75976563,7047.290527,17.3692627,7.571968555
180.375,9.474609375,9.40234375,9.559570313,59.98025131,0.159362793,52.91137695,28.56445313,7299.567871,17.17957497,7.625179291
180.2835999,9.607421875,9.533203125,9.672851563,60.55327225,0.161621094,52.99072266,28.47900391,7167.942383,17.13124847,7.548633575
180.2835999,9.612304688,9.53515625,9.685546875,60.52988434,0.161193848,53.05175781,28.53393555,7060.27002,17.06241798,7.571240902
180.3140564,9.618164063,9.55859375,9.716796875,60.58835602,0.163757324,53.24707031,28.67431641,7102.933105,17.10019112,7.567471027
180.3140564,9.512695313,9.432617188,9.603515625,59.9568634,0.159362793,52.80761719,28.25317383,7199.802734,16.08441925,7.581285
180.3445282,8.798828125,8.76953125,8.987304688,56.65905762,0.144775391,50.79956055,27.81982422,6927.181152,15.97097492,8.106584549
180.4207001,8.815429688,8.782226563,8.999023438,57.0098877,0.144165039,50.65307617,27.62451172,7393.036133,15.95825195,8.042186737
180.4816437,8.795898438,8.768554688,8.983398438,56.88125229,0.142028809,50.28686523,27.31933594,7057.243652,15.52963161,8.024927139
180.4207001,8.81640625,8.788085938,8.998046875,56.96311188,0.143493652,50.51879883,27.5390625,7172.198242,15.92231655,8.034434319
180.5121155,9.782226563,9.7578125,9.904296875,62.03845596,0.161865234,52.97241211,27.94799805,7108.945801,15.91643143,7.37820816
180.542572,9.779296875,9.754882813,9.912109375,62.05014801,0.164489746,53.17382813,28.11279297,7059.405273,16.41221237,7.364461422
180.4816437,9.78125,9.754882813,9.90625,61.94490051,0.164306641,53.38134766,28.37524414,7074.088379,16.65221596,7.390184402
